Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
"Всеукраїнське обʼєднання ""Батьківщина""",Чаплинська районна організація,Херсонська область,34237131,"Херсонська обл., Чаплинський р-н, смт Чаплинка, вул. ЛЕНІНА, буд. 16 корп. ""Г"" , кв. 9","Херсонська обл., Чаплинський р-н, смт Чаплинка, вул. Декабристів, буд. 1",
"Всеукраїнське обʼєднання ""Батьківщина""",Хмельницька обласна організація,Хмельницька область,22777686,"Хмельницька обл., м. Хмельницький, вул. ПРОСКУРІВСЬКА, буд. 17","Хмельницька обл., м. Хмельницький, вул. ПРОСКУРІВСЬКА, буд. 17",
"Всеукраїнське обʼєднання ""Батьківщина""",Камʼянець-Подільська міська організація,Хмельницька область,25889575,"Хмельницька обл., м. Камʼянець-Подільський, просп. ГРУШЕВСЬКОГО, буд. 46, кімн. 604,605","Хмельницька обл., м. Камʼянець-Подільський, просп. ГРУШЕВСЬКОГО, буд. 46, кімн. 604,605","Хмельницька філія ЗАТ КБ ""ПриватБанк"", МФО 315405, р/р 26001052404469, №26058052403532"
"Всеукраїнське обʼєднання ""Батьківщина""",Нетішинська міська організація,Хмельницька область,25835036,"Хмельницька обл., м. Нетішин, вул. Лісова, буд. 3","Хмельницька обл., м. Нетішин, вул. Лісова, буд. 3","ПАТ КБ ""ПриватБанк"", МФО 315405, р/р 26001052315387, №26053052302304"
"Всеукраїнське обʼєднання ""Батьківщина""",Славутська міська організація,Хмельницька область,25834887,"Хмельницька обл., м. Славута, вул. ЯРОСЛАВА МУДРОГО, буд. 57, кв. 3","Хмельницька обл., м. Славута, вул. Соборності, буд. 24","ПАТ КБ ""Приватбанк"" Код ЄДРПОУ 14360570, код банку 315405, р/р№26000052300241"
"Всеукраїнське обʼєднання ""Батьківщина""",Старокостянтинівська міська організація,Хмельницька область,25834673,"Хмельницька обл., м. Старокостянтинів, вул. ЗАМКОВА, буд. 16","Хмельницька обл., м. Старокостянтинів, вул. Миру, буд. 19/2","ПАТ КБ ""Приватбанк"" Код ЄДРПОУ 14360570, код банку 315405, р/р№2600505242133"
"Всеукраїнське обʼєднання ""Батьківщина""",Хмельницька міська організація,Хмельницька область,25879370,"м. Хмельницький, вул. ПРОСКУРІВСЬКА, буд. 17","Хмельницька обл., м. Хмельницький, вул. ПРОСКУРІВСЬКА, буд. 17","ПАТ ""Укрсоцбанк"", МФО 300023, поточний рах. 26004011542602;ПАТ ""Укрсоцбанк"", МФО 300023, поточний рах. 26052011661245 ПАТ КБ ""Приватбанк"" Код ЄДРПОУ 14360570, код банку 315405, р/р№26007052317000"
"Всеукраїнське обʼєднання ""Батьківщина""",Шепетівська міська організація,Хмельницька область,25993226,"Хмельницька обл., м. Шепетівка, вул. ОСТРОВСЬКОГО, буд. 9, кв. 84","Хмельницька обл., м. Шепетівка, вул. ОСТРОВСЬКОГО, буд. 6","Хмельницька філія ЗАТ КБ ""ПриватБанк"", МФО 315405, р/р 26003052405336, №26058052404371 (картковий)"
"Всеукраїнське обʼєднання ""Батьківщина""",Білогірська районна організація,Хмельницька область,33977690,"Хмельницька обл., Білогірський р-н, смт Білогірʼя, вул. ШЕВЧЕНКА, буд. 72Б","Хмельницька обл., Білогірський р-н, смт Білогірʼя, вул. ШЕВЧЕНКА, буд. 72 Б","ПАТ КБ ""ПриватБанк"", МФО 315405, р/р 26003052325579"
"Всеукраїнське обʼєднання ""Батьківщина""",Віньковецька районна організація,Хмельницька область,25879246,"Хмельницька обл., Віньковецький р-н, смт Віньківці, вул. СОБОРНОЇ УКРАЇНИ, буд. 8/3","Хмельницька обл., Віньковецький р-н, смт Віньківці, вул. СОБОРНОЇ УКРАЇНИ, буд. 8/3","ПАТ КБ ""ПриватБанк"", МФО 315405, р/р 26007052313510"
"Всеукраїнське обʼєднання ""Батьківщина""",Волочиська районна організація,Хмельницька область,25889569,"Хмельницька обл., Волочиський р-н, м. Волочиськ, вул. Незалежності, б. 207А","Хмельницька обл., Волочиський р-н, м. Волочиськ, вул. Незалежності, б. 207А","ПАТ КБ ""Приватбанк"" МФО 315405 №26006052428332;ПАТ КБ ""Приватбанк"" МФО 315405 №26053052417705"
"Всеукраїнське обʼєднання ""Батьківщина""",Городоцька районна організація,Хмельницька область,25834634,"Хмельницька обл., Городоцький р-н, м. Городок, вул. Грушевського, 57","Хмельницька обл., Городоцький р-н, м. Городок, вул. Грушевського, 57","ПАТ КБ ""Приватбанк"" МФО 315405 №26007052304488"
"Всеукраїнське обʼєднання ""Батьківщина""",Деражнянська районна організація,Хмельницька область,33809235,"Хмельницька обл., Деражнянський р-н, м. Деражня, вул. Миру, буд. 52","Хмельницька обл., Деражнянський р-н, м. Деражня, вул. Миру, буд. 52",
"Всеукраїнське обʼєднання ""Батьківщина""",Дунаєвецька районна організація,Хмельницька область,25879298,"Хмельницька обл., Дунаєвецький р-н, м. Дунаївці, вул. ІІІ ІНТЕРНАЦІОНАЛУ, буд. 24","Хмельницька обл., Дунаєвецький р-н, м. Дунаївці, вул. Горького, буд. 1а","Хмельницьке обласне управління АТ ""Ощадбанк"" в ТВБВ 10022/066, р/р 26006300846513"
"Всеукраїнське обʼєднання ""Батьківщина""",Ізяславська районна організація,Хмельницька область,25879269,"Хмельницька обл., Ізяславський р-н, м. Ізяслав, вул. Подільська, б. 3","Хмельницька обл., Ізяславський р-н, м. Ізяслав, вул. Подільська, б. 3","ПАТ КБ ""ПРИВАТБАНК"" Код 315405 р/р: 26007052308633"
"Всеукраїнське обʼєднання ""Батьківщина""",Камʼянець-Подільська районна організація,Хмельницька область,25889552,"Хмельницька обл., м. Камʼянець-Подільський, просп. ГРУШЕВСЬКОГО, буд. 46, кімн. 511","Хмельницька обл., м. Камʼянець-Подільський, просп. ГРУШЕВСЬКОГО, буд. 46, кімн. 511","Хмельницька філія ЗАТ КБ ""ПриватБанк"", МФО 315405, р/р 26004060713406, р/р 26052060682051"
"Всеукраїнське обʼєднання ""Батьківщина""",Красилівська районна організація,Хмельницька область,34025908,"Хмельницька обл., Красилівський р-н, м. Красилів, вул. Котовського, б. 18-В","Хмельницька обл., Красилівський р-н, м. Красилів, вул. Котовського, б. 18-В","ПАТ КБ ""Приватбанк"" МФО 315405 №2600405309486;ПАТ КБ ""Приватбанк"" МФО 315405 №2605902302319 (картковий)"
"Всеукраїнське обʼєднання ""Батьківщина""",Летичівська районна організація,Хмельницька область,25879275,"Хмельницька обл., Летичівський р-н, смт Летичів, вул. Шірпала Леоніда , буд. 8/1","Хмельницька обл., Летичівський р-н, смт Летичів, вул. Шірпала Леоніда , буд. 8/1","ПАТ КБ ""ПРИВАТБАНК"" Код 315405 р/р: 26005052300224"
"Всеукраїнське обʼєднання ""Батьківщина""",Новоушицька районна організація,Хмельницька область,25889598,"Хмельницька обл., Новоушицький р-н, смт Нова Ушиця, вул. ПОДІЛЬСЬКА, буд. 27","Хмельницька обл., Новоушицький р-н, смт Нова Ушиця, вул. ПОДІЛЬСЬКА, буд. 27",
"Всеукраїнське обʼєднання ""Батьківщина""",Полонська районна організація,Хмельницька область,25834901,"Хмельницька обл., Полонський р-н, м. Полонне, вул. ЛЕСІ УКРАЇНКИ, буд. 113, корп. Б","Хмельницька обл., Полонський р-н, м. Полонне, вул. ЛЕСІ УКРАЇНКИ, буд. 113, корп. Б","ПАТ КБ ""Приватбанк"", МФО 315405, р/р 26004052300441"
"Всеукраїнське обʼєднання ""Батьківщина""",Славутська районна організація,Хмельницька область,25889581,"Хмельницька обл., м. Славута, вул. ПОЛІСЬКА, буд. 48","Хмельницька обл., м. Славута, вул. ПОЛІСЬКА, буд. 48","ПАТ КБ ""Приватбанк"" Код ЄДРПОУ 14360570, код банку 315405, р/р№26006052303480, р/р 26053052301918 (картковий)"
"Всеукраїнське обʼєднання ""Батьківщина""",Старокостянтинівська районна організація,Хмельницька область,25834663,"Хмельницька обл., м. Старокостянтинів, вул. МИРУ, буд. 12","Хмельницька обл., м. Старокостянтинів, вул. МИРУ, буд. 19/2","ПАТ КБ ""Приватбанк"", МФО 315405, р/р 26001052301852, р/р 26058052300602 (картковий)"
"Всеукраїнське обʼєднання ""Батьківщина""",Старосинявська районна організація,Хмельницька область,25921586,"Хмельницька обл., Старосинявський р-н, смт Стара Синява, вул. ГРУШЕВСЬКОГО, буд. 52","Хмельницька обл., Старосинявський р-н, смт Стара Синява, вул. ГРУШЕВСЬКОГО, буд. 52","ПАТ КБ ""Приватбанк"", МФО 315405, р/р 26004052315920"
"Всеукраїнське обʼєднання ""Батьківщина""",Теофіпольська районна організація,Хмельницька область,25834657,"Хмельницька обл., Теофіпольський р-н, смт Теофіполь, вул. Юності, буд. 17","Хмельницька обл., Теофіпольський р-н, смт Теофіполь, вул. Юності, буд. 17","ХФ ПАТ КБ ""ПриватБанк"", МФО 315405, р/р 26000052404545, р/р 26051052403595 (картковий)"
"Всеукраїнське обʼєднання ""Батьківщина""",Хмельницька районна організація,Хмельницька область,25834870,"Хмельницька обл., м. Хмельницький, вул. ПРОСКУРІВСЬКА, буд. 17","Хмельницька обл., м. Хмельницький, вул. ПРОСКУРІВСЬКА, буд. 17","ПАТ КБ ""ПриватБанк"", МФО 315405, р/р 26007052308213"
"Всеукраїнське обʼєднання ""Батьківщина""",Чемеровецька районна організація,Хмельницька область,25834893,"Хмельницька обл., Чемеровецький р-н, смт Чемерівці, вул. ГУСЯТИНСЬКЕ ШОСЕ, буд. 4","Хмельницька обл., Чемеровецький р-н, смт Чемерівці, вул. ГУСЯТИНСЬКЕ ШОСЕ, буд. 4",
"Всеукраїнське обʼєднання ""Батьківщина""",Шепетівська районна організація,Хмельницька область,25889546,"Хмельницька обл., м. Шепетівка, вул. Небесної сотні, б. 112Г","Хмельницька обл., м. Шепетівка, вул. Небесної сотні, б. 112Г",
"Всеукраїнське обʼєднання ""Батьківщина""",Ярмолинецька районна організація,Хмельницька область,25834150,"Хмельницька обл., Ярмолинецькийр-н, смт Ярмолинці, Площа 600-річчя Ярмолинець, 3","Хмельницька обл., Ярмолинецькийр-н, смт Ярмолинці, Площа 600-річчя Ярмолинець, 3","ПАТ КБ ""Приватбанк"", МФО 315405, р/р 26001052314656"
"Всеукраїнське обʼєднання ""Батьківщина""",Черкаська обласна організація,Черкаська область,25770087,"Черкаська обл., м. Черкаси, вул. СМІЛЯНСЬКА, буд. 23, оф. 35","Черкаська обл., м. Черкаси, вул. СМІЛЯНСЬКА, буд. 23, оф. 35","ПАТ КБ ""Приватбанк"", МФО 354347, р/р 26003051521053, р/р26059051509847"
"Всеукраїнське обʼєднання ""Батьківщина""",Ватутінська міська організація,Черкаська область,25947870,"Черкаська обл., м. Ватутіне, вул. Франка, буд. 3, кв.3","Черкаська обл., м. Ватутіне, вул. Дружби, буд. 7",
"Всеукраїнське обʼєднання ""Батьківщина""",Золотоніська міська організація,Черкаська область,25947887,"Черкаська обл., м. Золотоноша, вул. Садовий проїзд, буд. 7","Черкаська обл., м. Золотоноша, вул. Садовий проїзд, буд. 7",
"Всеукраїнське обʼєднання ""Батьківщина""",Канівська міська організація,Черкаська область,25922290,"Черкаська обл., м. Канів, вул. ВИШНЕВА, буд. 2, кв. 2","Черкаська обл., м. Канів, вул. ВИШНЕВА, буд. 2, кв. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Смілянська міська організація,Черкаська область,25947924,"Черкаська обл., м. Сміла, вул. Незалежності, буд. 43, кв.43","Черкаська обл., м. Сміла, вул. Незалежності, буд. 43, кв.43",
"Всеукраїнське обʼєднання ""Батьківщина""",Уманська міська організація,Черкаська область,25974306,"Черкаська обл., м. Умань, вул. Радзієвського, буд. 8, кв.6","Черкаська обл., м. Умань, вул. Радзієвського, буд. 8, кв.6",
"Всеукраїнське обʼєднання ""Батьківщина""",Черкаська міська організація,Черкаська область,25947918,"Черкаська обл., м. Черкаси, вул. СМІЛЯНСЬКА, буд. 23, оф. 35","Черкаська обл., м. Черкаси, вул. СМІЛЯНСЬКА, буд. 23, оф. 35","ПАТ КБ ""Приватбанк"", код ЄДРПОУ 1436570, р/р 26001051524483, р/р 26009051544283"
"Всеукраїнське обʼєднання ""Батьківщина""",Соснівська районна організація,Черкаська область,25947930,"Черкаська обл., м. Черкаси, вул. СМІЛЯНСЬКА, буд. 23, оф. 35","Черкаська обл., м. Черкаси, вул. СМІЛЯНСЬКА, буд. 23, оф. 35",
"Всеукраїнське обʼєднання ""Батьківщина""",Городищенська районна організація,Черкаська область,26096807,"Черкаська обл., Городищенський р-н, м. Городище, вул. МИРУ, буд. 52","Черкаська обл., Городищенський р-н, м. Городище, вул. МИРУ, буд. 52",
"Всеукраїнське обʼєднання ""Батьківщина""",Жашківська районна організація,Черкаська область,26096765,"Черкаська обл., Жашківський р-н, м. Жашків, вул. Леніна, буд. 1А","Черкаська обл., Жашківський р-н, м. Жашків, вул. Леніна, буд. 1А","ПАТ КБ ""Приватбанк"", МФО 354347, р/р 29031051500690"
"Всеукраїнське обʼєднання ""Батьківщина""",Звенигородська районна організація,Черкаська область,25947901,"Черкаська обл., Звенигородський р-н, м. Звенигородка, вул. Героїв Небесної сотні, буд. 83,корп.4, кв.3","Черкаська обл., Звенигородський р-н, м. Звенигородка, вул. Героїв Небесної сотні, буд. 83,корп.4, кв.3",
"Всеукраїнське обʼєднання ""Батьківщина""",Золотоніська районна організація,Черкаська область,26096753,"Черкаська обл., м. Золотоноша, вул. Садовий проїзд, буд. 7","Черкаська обл., м. Золотоноша, вул. Садовий проїзд, буд. 7",
"Всеукраїнське обʼєднання ""Батьківщина""",Камʼянська районна організація,Черкаська область,25947953,"Черкаська обл., Камʼянський р-н, м. Камʼянка, вул. ШЕВЧЕНКА, буд. 16А, кв. 15","Черкаська обл., Камʼянський р-н, м. Камʼянка, вул. ШЕВЧЕНКА, буд. 16А, кв. 15",
"Всеукраїнське обʼєднання ""Батьківщина""",Канівська районна організація,Черкаська область,25974281,"Черкаська обл., Канівський р-н, с. Степанці, вул. Плисюка, 71","Черкаська обл., Канівський р-н, с. Степанці, вул. Плисюка, 71",
"Всеукраїнське обʼєднання ""Батьківщина""",Катеринопільська районна організація,Черкаська область,26096782,"Черкаська обл., Катеринопільський р-н, смт Катеринопіль, вул. Базарна, буд. 16А","Черкаська обл., Катеринопільський р-н, смт Катеринопіль, вул. Базарна, буд. 16А",
"Всеукраїнське обʼєднання ""Батьківщина""",Корсунь-Шевченківська районна організація,Черкаська область,26096747,"Черкаська обл., Корсунь-Шевченківський р-н, м. Корсунь-Шевченківський, вул. ШЕВЧЕНКА, буд. 88 А","Черкаська обл., Корсунь-Шевченківський р-н, м. Корсунь-Шевченківський, вул. ШЕВЧЕНКА, буд. 88 А",
"Всеукраїнське обʼєднання ""Батьківщина""",Лисянська районна організація,Черкаська область,26096776,"Черкаська обл., Лисянський р-н, смт Лисянка, вул. Кобзарська, буд. 24","Черкаська обл., Лисянський р-н, смт Лисянка, вул. Кобзарська, буд. 24",
"Всеукраїнське обʼєднання ""Батьківщина""",Маньківська районна організація,Черкаська область,26096799,"Черкаська обл., Маньківський р-н, смт Маньківка, пров. Райдужний, 11","Черкаська обл., Маньківський р-н, смт Маньківка, пров. Райдужний, 11",
"Всеукраїнське обʼєднання ""Батьківщина""",Монастирищенська районна організація,Черкаська область,25974298,"Черкаська обл., Монастирищенський р-н, м. Монастирище, Жовтнева, буд. 1","Черкаська обл., Монастирищенський р-н, м. Монастирище, Жовтнева, буд. 1",
"Всеукраїнське обʼєднання ""Батьківщина""",Придніпровська районна організація,Черкаська область,40860122,"черкаська обл., м. Черкаси, вул. СМІЛЯНСЬКА, буд. 23, оф. 35","черкаська обл., м. Черкаси, вул. СМІЛЯНСЬКА, буд. 23, оф. 35",
"Всеукраїнське обʼєднання ""Батьківщина""",Смілянська районна організація,Черкаська область,25947858,"Черкаська обл. Смілянський р-н, с. Попівка, вул. Центральна, 109","Черкаська обл. Смілянський р-н, с. Попівка, вул. Центральна, 109",
"Всеукраїнське обʼєднання ""Батьківщина""",Тальнівська районна організація,Черкаська область,25974275,"Черкаська обл., Тальнівський р-н, м. Тальне, вул. ВОКЗАЛЬНА, буд. 7","Черкаська обл., Тальнівський р-н, м. Тальне, вул. ВОКЗАЛЬНА, буд. 7",
"Всеукраїнське обʼєднання ""Батьківщина""",Уманська районна організація,Черкаська область,25874415,"Черкаська обл., Уманьський р-н, смт. Бабанка, вул. Пирогова, буд. 1, кв.2","Черкаська обл., Уманьський р-н, смт. Бабанка, вул. Пирогова, буд. 1, кв.2",
"Всеукраїнське обʼєднання ""Батьківщина""",Христинівська районна організація,Черкаська область,25874734,"Черкаська обл., Христинівський р-н, м. Христинівка, вул. ПЕРШОТРАВНЕВА, буд. 17","Черкаська обл., Христинівський р-н, м. Христинівка, вул. ПЕРШОТРАВНЕВА, буд. 17",
"Всеукраїнське обʼєднання ""Батьківщина""",Черкаська районна організація,Черкаська область,25947947,"Черкаська обл., м. Черкаси, вул. ШЕВЧЕНКА буд. 390 кв. 204","18005,Черкаська обл., м. Черкаси, вул. ШЕВЧЕНКА буд. 390 кв. 204",
"Всеукраїнське обʼєднання ""Батьківщина""",Чигиринська районна організація,Черкаська область,36173211,"Черкаська обл., Чигиринський р-н, м. Чигирин, вул. ПЕТРА ДОРОШЕНКА, буд. 99","Черкаська обл., Чигиринський р-н, м. Чигирин, вул. ПЕТРА ДОРОШЕНКА, буд. 99",
"Всеукраїнське обʼєднання ""Батьківщина""",Шполянська районна організація,Черкаська область,25947893,"Черкаська обл., Шполянський р-н, м. Шпола, вул. Європейська, буд. 16","Черкаська обл., Шполянський р-н, м. Шпола, вул. Європейська, буд. 16",
"Всеукраїнське обʼєднання ""Батьківщина""",Чернівецька обласна організація,Чернівецька область,21436173,"Чернівецька обл., м. Чернівці, вул. КАФЕДРАЛЬНА, буд. 8/1","Чернівецька обл., м. Чернівці, вул. КАФЕДРАЛЬНА, буд. 8/1","АТ ""Ощадбанк"" МФО 356334, номер рахунку 26005300496931"
"Всеукраїнське обʼєднання ""Батьківщина""",Новодністровська міська організація,Чернівецька область,33574927,"Чернівецька обл., м. Новодністровськ, МІКРОр-н ""Сонячний"",буд. 1","Чернівецька обл., м. Новодністровськ, МІКРОр-н ""Сонячний"",буд. 1",
"Всеукраїнське обʼєднання ""Батьківщина""",Чернівецька міська організація,Чернівецька область,21445373,"Чернівецька обл., м. Чернівці, вул. ГОЛОВНА, буд. 22","Чернівецька обл., м. Чернівці, вул. ГОЛОВНА, буд. 22",
"Всеукраїнське обʼєднання ""Батьківщина""",Першотравнева районна організація,Чернівецька область,21444764,"Чернівецька обл., м. Чернівці, вул. ГОЛОВНА, буд. 22","Чернівецька обл., м. Чернівці, вул. ГОЛОВНА, буд. 22",
"Всеукраїнське обʼєднання ""Батьківщина""",Садгірська районна в організація,Чернівецька область,21445396,"Чернівецька обл., м. Чернівці, вул. ГОЛОВНА, буд. 22","Чернівецька обл., м. Чернівці, вул. ГОЛОВНА, буд. 22",
"Всеукраїнське обʼєднання ""Батьківщина""",Шевченківська районна організація,Чернівецька область,21445261,"Чернівецька обл., м. Чернівці, вул. ГОЛОВНА, буд. 22","Чернівецька обл., м. Чернівці, вул. ГОЛОВНА, буд. 22",
"Всеукраїнське обʼєднання ""Батьківщина""",Вижницька районна організація,Чернівецька область,21418896,"Чернівецька обл., Вижницький р-н, м. Вижниця, вул. УКРАЇНСЬКА, буд. 87","Чернівецька обл., Вижницький р-н, м. Вижниця, вул. УКРАЇНСЬКА, буд. 87",
"Всеукраїнське обʼєднання ""Батьківщина""",Герцаївська районна організація,Чернівецька область,21448733,"Чернівецька обл., Герцаївський р-н, м. Герца, вул. ГОЛОВНА, буд. 41","Чернівецька обл., Герцаївський р-н, м. Герца, вул. ГОЛОВНА, буд. 41","АТ ""Приватбанк"", МФО 305299, п/р 26005051507326, 26426051500355"
"Всеукраїнське обʼєднання ""Батьківщина""",Глибоцька районна організація,Чернівецька область,25811099,"Чернівецька обл., Глибоцький р-н, смт. Глибока, вул. Центральна, буд. 100","Чернівецька обл., Глибоцький р-н, смт. Глибока, вул. Центральна, буд. 100",
"Всеукраїнське обʼєднання ""Батьківщина""",Заставнівська районна організація,Чернівецька область,25076010,"Чернівецька обл., Заставнівський р-н, м. Заставна, Чорновола, буд. 30","Чернівецька обл., Заставнівський р-н, м. Заставна, Чорновола, буд. 30","АТ ""Ощадбанк"" МФО 356334, номер рахунку 26421302456348, 26420303456348"
"Всеукраїнське обʼєднання ""Батьківщина""",Кельменецька районна організація,Чернівецька область,25076553,"Чернівецька обл., Кельменецький р-н, смт Кельменці, вул. БЕСАРАБСЬКА, буд. 34 А","Чернівецька обл., Кельменецький р-н, смт Кельменці, вул. БЕСАРАБСЬКА, буд. 34 А",
"Всеукраїнське обʼєднання ""Батьківщина""",Кіцманська районна організація,Чернівецька область,25075233,"Чернівецька обл., Кіцманський р-н, м. Кіцмань, вул. Незалежності, буд. 38, оф. 1","Чернівецька обл., Кіцманський р-н, м. Кіцмань, вул. Незалежності, буд. 38, оф. 1",
"Всеукраїнське обʼєднання ""Батьківщина""",Новоселицька районна організація,Чернівецька область,26397928,"Чернівецька обл., Новоселицький р-н, м. Новоселиця, вул. ЦЕНТРАЛЬНА , буд. 88","Чернівецька обл., Новоселицький р-н, м. Новоселиця, вул. ЦЕНТРАЛЬНА , буд. 88",
"Всеукраїнське обʼєднання ""Батьківщина""",Путильська районна організація,Чернівецька область,26034491,"Чернівецька обл., Путильський р-н, смт Путила, вул. УКРАЇНСЬКА, буд. 188","Чернівецька обл., Путильський р-н, смт Путила, вул. УКРАЇНСЬКА, буд. 188",
"Всеукраїнське обʼєднання ""Батьківщина""",Сокирянська районна організація,Чернівецька область,25077618,"Чернівецька обл., Сокирянський р-н, м. Сокиряни, вул. О. КОБИЛЯНСЬКОЇ, буд. 6 А","Чернівецька обл., Сокирянський р-н, м. Сокиряни, вул. О. КОБИЛЯНСЬКОЇ, буд. 6 А",
"Всеукраїнське обʼєднання ""Батьківщина""",Сторожинецька районна організація,Чернівецька область,25080218,"Чернівецька обл., Сторожинецький р-н, м. Сторожинець, вул. ФЕДЬКОВИЧА, буд. 11","Чернівецька обл., Сторожинецький р-н, м. Сторожинець, вул. ФЕДЬКОВИЧА, буд. 11",
"Всеукраїнське обʼєднання ""Батьківщина""",Хотинська районна організація,Чернівецька область,25811061,"Чернівецька обл., Хотинський р-н, м. Хотин, вул. Свято-Покровська, буд. 5","Чернівецька обл., Хотинський р-н, м. Хотин, вул. Свято-Покровська, буд. 5",
"Всеукраїнське обʼєднання ""Батьківщина""",Чернігівська обласна організація,Чернігівська область,25785516,"Чернігівська обл., м. Чернігів, вул. 1 Гвардійської армії, буд. 39A","Чернігівська обл., м. Чернігів, вул. 1 Гвардійської армії, буд. 39A","АТ ""Приватбанк"", МФО 305299, п/р 26009050016918"
"Всеукраїнське обʼєднання ""Батьківщина""",Ніжинська міська організація,Чернігівська область,25901431,"Чернігівська обл., м. Ніжин, вул. Дружби, буд. 7,корп. А","Чернігівська обл., м. Ніжин, вул. Московська, буд. 20",
"Всеукраїнське обʼєднання ""Батьківщина""",Прилуцька міська організація,Чернігівська область,25901230,"Чернігівська обл., м. Прилуки, вул. Вокзальна, буд. 50","Чернігівська обл., м. Прилуки, вул. Вокзальна, буд. 50",
"Всеукраїнське обʼєднання ""Батьківщина""",Чернігівська міська організація,Чернігівська область,25786533,"Чернігівська обл., м. Чернігів, вул. КРУПСЬКОЇ, буд. 55, кв. 2","Чернігівська обл., м. Чернігів, вул. КРУПСЬКОЇ, буд. 55, кв. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Деснянська районна організація,Чернігівська область,25901299,"Чернігівська обл., м. Чернігів, вул. КРУПСЬКОЇ, буд. 55, кв. 2","Чернігівська обл., м. Чернігів, вул. КРУПСЬКОЇ, буд. 55, кв. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Новозаводська районна організація,Чернігівська область,25901307,"Чернігівська обл., м. Чернігів, вул. КРУПСЬКОЇ, буд. 55, кв. 2","Чернігівська обл., м. Чернігів, вул. КРУПСЬКОЇ, буд. 55, кв. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Бахмацька районна організація,Чернігівська область,25851383,"Чернігівська обл., Бахмацький р-н, м. Бахмач, вул. Шкільна, буд. 3","Чернігівська обл., Бахмацький р-н, м. Бахмач, вул. Соборності, буд. 27",
"Всеукраїнське обʼєднання ""Батьківщина""",Бобровицька районна організація,Чернігівська область,25951601,"17400,Чернігівська обл., Бобровицький р-н, м. Бобровиця, вул. Незалежності, буд. 44","17400,Чернігівська обл., Бобровицький р-н, м. Бобровиця, вул. Незалежності, буд. 44",
"Всеукраїнське обʼєднання ""Батьківщина""",Борзнянська районна організація,Чернігівська область,25932087,"Чернігівська обл., Борзнянський р-н, м. Борзна, вул. П. Куліша, буд. 98","Чернігівська обл., Борзнянський р-н, м. Борзна, вул. П. Куліша, буд. 98",
"Всеукраїнське обʼєднання ""Батьківщина""",Городнянська районна організація,Чернігівська область,25851874,"Чернігівська обл, Городнянський р-н, м. Городня, 1 провул. Радгоспний, буд 38","Чернігівська обл, Городнянський р-н, м. Городня, 1 провул. Радгоспний, буд 38",
"Всеукраїнське обʼєднання ""Батьківщина""",Ічнянська районна організація,Чернігівська область,25786912,"Чернігівська обл., м. Ічня, вул. Небесної сотні, буд. 35,корп. А","Чернігівська обл., м. Ічня, вул. Небесної сотні, буд. 35,корп. А",
"Всеукраїнське обʼєднання ""Батьківщина""",Козелецька районна організація,Чернігівська область,25623363,"Чернігівська обл., Козелецький р-н, смт. Козелець, вул. Перемоги, буд. 1","Чернігівська обл., Козелецький р-н, смт. Козелець, вул. Соборності, буд. 13",
"Всеукраїнське обʼєднання ""Батьківщина""",Корюківська районна організація,Чернігівська область,25900978,"Чернігівська обл., Корюківський р-н, м. Корюківка, вул. Вокзальна, буд. 24","Чернігівська обл., Корюківський р-н, м. Корюківка, вул. Вокзальна, буд. 24",
"Всеукраїнське обʼєднання ""Батьківщина""",Куликівська районна організація,Чернігівська область,25621418,"Чернігівська обл., Куликівський р-н, смт Куликівка, вул. Шевченка, буд. 9-а","Чернігівська обл., Куликівський р-н, смт Куликівка, вул. Шевченка, буд. 9-а",
"Всеукраїнське обʼєднання ""Батьківщина""",Менська районна організація,Чернігівська область,25786266,"Чернігівська обл., Менський р-н, м. Мена, вул. Жовтнева, буд. 24А","Чернігівська обл., Менський р-н, м. Мена, вул. Жовтнева, буд. 5",
"Всеукраїнське обʼєднання ""Батьківщина""",Ніжинська районна організація,Чернігівська область,25851928,"Чернігівська обл., м. Ніжин, вул. Прилуцька, буд. 150, кв.20","Чернігівська обл., м. Ніжин, вул. Московська, буд. 20",
"Всеукраїнське обʼєднання ""Батьківщина""",Новгород-Сіверська районна організація,Чернігівська область,25786007,"Чернігівська обл., м. Новгород-Сіверський, вул. Козацька, 38","Чернігівська обл., м. Новгород-Сіверський, вул. Козацька, 38",
"Всеукраїнське обʼєднання ""Батьківщина""",Носівська районна організація,Чернігівська область,25622470,"Чернігівська обл., Носівський р-н, вул. Воскресенська, буд. 12","Чернігівська обл., Носівський р-н, вул. Воскресенська, буд. 12",
"Всеукраїнське обʼєднання ""Батьківщина""",Прилуцька районна організація,Чернігівська область,25955384,"Чернігівська обл., Прилуцький р-н, м. Прилуки, вул. Вокзальна, 50","Чернігівська обл., Прилуцький р-н, м. Прилуки, вул. Вокзальна, 50",
